id,utterance,topics,primary_topic,confidence,source,annotator_id,created_at
topic_000830,My doctor found something worrying on my scan and I'm waiting for results.,"[""health_concerns""]",health_concerns,0.9,synthetic,ann_003,2025-01-05T23:03:34Z
topic_000831,Medical bills ka bojh bahut zyada ho gaya hai.,"[""health_concerns"", ""financial_stress""]",health_concerns,0.85,synthetic,ann_002,2024-09-20T07:00:05Z
topic_000832,I can't balance my academic commitments and my relationship — both are suffering.,"[""academic_stress"", ""relationship_issues""]",academic_stress,0.85,synthetic,ann_005,2025-03-18T22:59:51Z
topic_000833,I grew up in poverty and I'm terrified of going back there.,"[""financial_stress""]",financial_stress,0.87,synthetic,ann_004,2024-11-20T13:18:33Z
topic_000834,Medical bills ka bojh bahut zyada ho gaya hai.,"[""health_concerns"", ""financial_stress""]",health_concerns,0.9,synthetic,ann_001,2024-11-24T22:21:08Z
topic_000835,I'm terrified of dying and it's consuming my every thought.,"[""health_concerns""]",health_concerns,0.92,synthetic,ann_004,2025-03-18T10:55:39Z
topic_000836,The workplace is toxic and I dread going in every morning.,"[""workplace_stress""]",workplace_stress,0.9,synthetic,ann_005,2024-12-25T10:23:35Z
topic_000837,The office politics are exhausting and I'm thinking of quitting.,"[""workplace_stress""]",workplace_stress,0.97,synthetic,ann_002,2024-11-13T02:34:56Z
topic_000838,I work so much I have no time for my partner and they're fed up.,"[""workplace_stress"", ""relationship_issues""]",workplace_stress,0.82,synthetic,ann_005,2024-07-24T23:16:42Z
topic_000839,I've been working from home and my partner and I are constantly in conflict.,"[""workplace_stress"", ""relationship_issues""]",workplace_stress,0.87,synthetic,ann_003,2025-01-11T17:14:09Z
topic_000840,Financial stress is affecting my health and my relationships.,"[""financial_stress""]",financial_stress,0.95,synthetic,ann_003,2024-12-27T19:22:36Z
topic_000841,I feel embarrassed about not being able to afford things my peers can.,"[""financial_stress""]",financial_stress,0.87,synthetic,ann_002,2024-08-07T11:53:16Z
topic_000842,Naukri ka pressure aur karza — dono saath mein sata rahe hain.,"[""workplace_stress"", ""financial_stress""]",workplace_stress,0.9,synthetic,ann_004,2024-08-04T23:31:04Z
topic_000843,I'm afraid of making mistakes at work and it's paralyzing me.,"[""workplace_stress""]",workplace_stress,0.9,synthetic,ann_001,2024-09-07T01:16:08Z
topic_000844,I have fibromyalgia and some days I can barely get out of bed.,"[""health_concerns""]",health_concerns,0.92,synthetic,ann_002,2025-02-14T11:12:17Z
topic_000845,I can't sleep because of exam stress and my health is deteriorating.,"[""academic_stress"", ""health_concerns""]",academic_stress,0.87,synthetic,ann_003,2024-10-17T00:21:51Z
topic_000846,I have been studying for years and I still haven't found success.,"[""academic_stress""]",academic_stress,0.88,synthetic,ann_005,2024-08-17T14:16:17Z
topic_000847,I grew up in poverty and I'm terrified of going back there.,"[""financial_stress""]",financial_stress,0.95,synthetic,ann_002,2025-01-03T20:08:43Z
topic_000848,I have severe IBS that controls my life and makes me anxious.,"[""health_concerns""]",health_concerns,0.95,synthetic,ann_004,2024-08-04T14:23:11Z
topic_000849,I feel like a failure at work even though I try my hardest.,"[""workplace_stress""]",workplace_stress,0.9,synthetic,ann_001,2025-02-09T02:47:37Z
topic_000850,I was recently fired and I feel ashamed and worthless.,"[""workplace_stress""]",workplace_stress,0.88,synthetic,ann_002,2025-03-07T15:34:56Z
topic_000851,I can't stop thinking about work even when I'm at home.,"[""workplace_stress""]",workplace_stress,0.92,synthetic,ann_004,2024-10-05T16:14:42Z
topic_000852,I feel ashamed about my grades and hide them from my family.,"[""academic_stress""]",academic_stress,0.9,synthetic,ann_004,2025-03-04T09:18:42Z
topic_000853,Work stress is making me irritable and hurting my closest relationships.,"[""workplace_stress"", ""relationship_issues""]",workplace_stress,0.85,synthetic,ann_003,2024-07-02T02:01:27Z
topic_000854,I'm burned out and distant from my family because of constant work stress.,"[""workplace_stress"", ""relationship_issues""]",workplace_stress,0.87,synthetic,ann_004,2024-10-16T03:23:18Z
topic_000855,I'm in a long-distance relationship while doing my degree and it's unsustainable.,"[""academic_stress"", ""relationship_issues""]",academic_stress,0.85,synthetic,ann_005,2025-03-06T18:48:07Z
topic_000856,My boss's criticism is making me depressed and my partner doesn't know how to help.,"[""workplace_stress"", ""relationship_issues""]",workplace_stress,0.87,synthetic,ann_004,2025-03-21T04:50:53Z
topic_000857,My boss's criticism is making me depressed and my partner doesn't know how to help.,"[""workplace_stress"", ""relationship_issues""]",workplace_stress,0.9,synthetic,ann_003,2024-12-31T19:44:32Z
topic_000858,My health problems have cost me my job and my savings.,"[""health_concerns"", ""financial_stress""]",health_concerns,0.85,synthetic,ann_003,2025-03-26T05:44:01Z
topic_000859,I can't sleep because of exam stress and my health is deteriorating.,"[""academic_stress"", ""health_concerns""]",academic_stress,0.85,synthetic,ann_003,2024-06-06T08:00:12Z
topic_000860,My spouse and I can't communicate without it turning into a fight.,"[""relationship_issues""]",relationship_issues,0.95,synthetic,ann_002,2025-01-24T15:06:31Z
topic_000861,I have reproductive health issues that have devastated me.,"[""health_concerns""]",health_concerns,0.87,synthetic,ann_002,2025-01-10T13:50:21Z
topic_000862,Financially bahut stress mein hun aur neend nahi aa rahi.,"[""financial_stress""]",financial_stress,0.87,synthetic,ann_001,2025-01-21T15:34:57Z
topic_000863,The communication in my relationship has completely broken down.,"[""relationship_issues""]",relationship_issues,0.92,synthetic,ann_003,2024-10-06T10:19:19Z
topic_000864,Financially bahut stress mein hun aur neend nahi aa rahi.,"[""financial_stress""]",financial_stress,0.95,synthetic,ann_003,2024-08-02T06:47:25Z
topic_000865,I'm in a low-paying job and I can't make ends meet.,"[""financial_stress""]",financial_stress,0.92,synthetic,ann_004,2025-03-14T19:41:36Z
topic_000866,I'm afraid I'll lose my job and I won't be able to pay my mortgage.,"[""workplace_stress"", ""financial_stress""]",workplace_stress,0.85,synthetic,ann_001,2024-07-19T13:27:23Z
topic_000867,I feel undervalued and disrespected at work every single day.,"[""workplace_stress""]",workplace_stress,0.9,synthetic,ann_001,2024-11-06T15:39:35Z
topic_000868,I'm worried I'll never be financially stable.,"[""financial_stress""]",financial_stress,0.87,synthetic,ann_003,2024-11-23T18:29:11Z
topic_000869,I feel completely ashamed of how much debt I'm in.,"[""financial_stress""]",financial_stress,0.9,synthetic,ann_005,2025-02-28T22:02:17Z
topic_000870,I'm struggling academically because my physical health has collapsed.,"[""academic_stress"", ""health_concerns""]",academic_stress,0.87,synthetic,ann_005,2024-11-19T17:41:48Z
topic_000871,I can't separate my self-worth from my performance at work.,"[""workplace_stress""]",workplace_stress,0.9,synthetic,ann_003,2024-12-31T22:11:30Z
topic_000872,I've made terrible financial decisions and I can't forgive myself.,"[""financial_stress""]",financial_stress,0.9,synthetic,ann_002,2024-09-23T05:56:06Z
topic_000873,My debt is mounting every month and I don't know how to stop it.,"[""financial_stress""]",financial_stress,0.92,synthetic,ann_004,2025-02-22T17:15:17Z
topic_000874,Pariwar ke saath tension bahut badh gayi hai.,"[""relationship_issues""]",relationship_issues,0.9,synthetic,ann_003,2024-09-29T11:34:09Z
topic_000875,Naukri pe bahut zyada pressure hai aur main thak gaya hun.,"[""workplace_stress""]",workplace_stress,0.88,synthetic,ann_003,2024-08-26T01:25:41Z
topic_000876,Bimari ki wajah se job bhi gayi aur paise bhi nahi hain.,"[""health_concerns"", ""financial_stress""]",health_concerns,0.87,synthetic,ann_005,2024-10-02T16:29:40Z
topic_000877,I'm struggling with procrastination and my grades are suffering.,"[""academic_stress""]",academic_stress,0.93,synthetic,ann_004,2024-12-08T12:45:20Z
topic_000878,Bimari ki wajah se job bhi gayi aur paise bhi nahi hain.,"[""health_concerns"", ""financial_stress""]",health_concerns,0.82,synthetic,ann_005,2024-07-04T19:36:22Z
topic_000879,My boss's criticism is making me depressed and my partner doesn't know how to help.,"[""workplace_stress"", ""relationship_issues""]",workplace_stress,0.82,synthetic,ann_004,2024-07-22T23:52:51Z
topic_000880,I feel smothered in my relationship and I don't know what to do.,"[""relationship_issues""]",relationship_issues,0.95,synthetic,ann_003,2024-07-20T15:07:27Z
topic_000881,My children are struggling and I feel like a failure as a parent.,"[""relationship_issues""]",relationship_issues,0.95,synthetic,ann_003,2024-12-17T06:18:29Z
topic_000882,Financial stress is affecting my health and my relationships.,"[""financial_stress""]",financial_stress,0.95,synthetic,ann_001,2024-09-07T18:08:53Z
topic_000883,I was diagnosed with a chronic condition and I'm struggling to accept it.,"[""health_concerns""]",health_concerns,0.87,synthetic,ann_004,2025-02-21T08:00:21Z
topic_000884,I can't negotiate a better salary because I'm scared of losing my job.,"[""workplace_stress"", ""financial_stress""]",workplace_stress,0.85,synthetic,ann_001,2025-02-10T07:28:58Z
topic_000885,My medical bills are overwhelming and I don't know how to cope.,"[""health_concerns"", ""financial_stress""]",health_concerns,0.85,synthetic,ann_002,2024-07-26T19:34:59Z
topic_000886,Paise ki kami ki wajah se sab se sharmaata hun.,"[""financial_stress""]",financial_stress,0.95,synthetic,ann_005,2025-02-24T22:42:45Z
topic_000887,My children are struggling and I feel like a failure as a parent.,"[""relationship_issues""]",relationship_issues,0.87,synthetic,ann_003,2025-01-02T03:51:14Z
topic_000888,I have medical bills that I cannot pay and I'm overwhelmed.,"[""financial_stress""]",financial_stress,0.92,synthetic,ann_003,2024-10-19T02:52:46Z
topic_000889,I've been diagnosed with diabetes and I'm struggling to adjust.,"[""health_concerns""]",health_concerns,0.9,synthetic,ann_001,2024-07-10T07:47:28Z
topic_000890,My medical bills are overwhelming and I don't know how to cope.,"[""health_concerns"", ""financial_stress""]",health_concerns,0.82,synthetic,ann_002,2024-06-12T06:13:53Z
topic_000891,I feel like a cog in a machine at my job — completely replaceable.,"[""workplace_stress""]",workplace_stress,0.95,synthetic,ann_002,2024-11-25T09:33:30Z
topic_000892,Medical bills ka bojh bahut zyada ho gaya hai.,"[""health_concerns"", ""financial_stress""]",health_concerns,0.9,synthetic,ann_002,2025-01-18T03:35:25Z
topic_000893,I have severe IBS that controls my life and makes me anxious.,"[""health_concerns""]",health_concerns,0.9,synthetic,ann_004,2024-08-02T11:44:18Z
topic_000894,College mein struggle ho raha hai bahut.,"[""academic_stress""]",academic_stress,0.9,synthetic,ann_003,2024-09-25T22:44:48Z
topic_000895,I'm in a competitive programme and I feel like I don't belong.,"[""academic_stress""]",academic_stress,0.9,synthetic,ann_005,2024-08-25T20:16:03Z
topic_000896,My health problems have cost me my job and my savings.,"[""health_concerns"", ""financial_stress""]",health_concerns,0.9,synthetic,ann_004,2024-08-09T12:14:32Z
topic_000897,Ghar mein tension hai toh studies pe dhyan nahi rehta.,"[""academic_stress"", ""relationship_issues""]",academic_stress,0.9,synthetic,ann_004,2024-12-22T05:00:37Z
topic_000898,I'm worried I'll never be financially stable.,"[""financial_stress""]",financial_stress,0.9,synthetic,ann_001,2024-07-22T11:05:50Z
topic_000899,I have a chronic illness and it's making it impossible to keep up with my studies.,"[""academic_stress"", ""health_concerns""]",academic_stress,0.85,synthetic,ann_004,2025-01-04T05:01:05Z
topic_000900,The constant criticism from my supervisor is destroying my confidence.,"[""workplace_stress""]",workplace_stress,0.95,synthetic,ann_002,2024-11-28T10:47:19Z
topic_000901,I'm in my final year and I'm terrified of graduating and entering the real world.,"[""academic_stress""]",academic_stress,0.93,synthetic,ann_004,2024-06-05T19:01:22Z
topic_000902,Financial stress is affecting my health and my relationships.,"[""financial_stress""]",financial_stress,0.95,synthetic,ann_005,2025-01-18T14:34:13Z
topic_000903,The constant criticism from my supervisor is destroying my confidence.,"[""workplace_stress""]",workplace_stress,0.9,synthetic,ann_003,2025-02-12T11:38:11Z
topic_000904,I'm struggling with procrastination and my grades are suffering.,"[""academic_stress""]",academic_stress,0.9,synthetic,ann_003,2024-10-25T01:05:22Z
topic_000905,I'm doing a PhD and I'm deeply unhappy with my progress.,"[""academic_stress""]",academic_stress,0.95,synthetic,ann_005,2025-02-13T21:48:31Z
topic_000906,I've been passed over for promotion three times and I'm losing faith.,"[""workplace_stress""]",workplace_stress,0.95,synthetic,ann_003,2024-07-02T19:25:17Z
topic_000907,I'm scared to get medical tests because I'm afraid of what they'll find.,"[""health_concerns""]",health_concerns,0.92,synthetic,ann_005,2024-10-24T18:29:34Z
topic_000908,I'm worried I'll never be financially stable.,"[""financial_stress""]",financial_stress,0.92,synthetic,ann_002,2025-03-23T14:50:08Z
topic_000909,I'm afraid of being abandoned and it's ruining my relationship.,"[""relationship_issues""]",relationship_issues,0.95,synthetic,ann_004,2025-01-12T09:03:43Z
topic_000910,I've been working nights and weekends for months and I'm exhausted.,"[""workplace_stress""]",workplace_stress,0.95,synthetic,ann_002,2025-02-11T20:56:02Z
topic_000911,I feel like a financial failure compared to everyone around me.,"[""financial_stress""]",financial_stress,0.92,synthetic,ann_005,2024-12-30T06:49:20Z
topic_000912,I was laid off and now my relationship is under enormous strain.,"[""workplace_stress"", ""relationship_issues""]",workplace_stress,0.9,synthetic,ann_005,2024-11-17T02:00:42Z
topic_000913,I have been micromanaged to the point where I can't do anything right.,"[""workplace_stress""]",workplace_stress,0.88,synthetic,ann_003,2024-08-21T14:03:18Z
topic_000914,I feel trapped in a job I hate but I can't afford to leave.,"[""workplace_stress""]",workplace_stress,0.92,synthetic,ann_003,2024-09-17T14:36:21Z
topic_000915,I live in constant fear of having another panic attack.,"[""health_concerns""]",health_concerns,0.95,synthetic,ann_005,2024-06-28T13:52:47Z
topic_000916,Koi bimari hai jo theek hi nahi ho rahi.,"[""health_concerns""]",health_concerns,0.92,synthetic,ann_001,2024-08-19T16:33:00Z
topic_000917,I miss my family back home and the loneliness is crushing me.,"[""relationship_issues""]",relationship_issues,0.92,synthetic,ann_001,2024-11-07T13:00:50Z
