id,utterance,primary_intent,secondary_intent,confidence,source,annotator_id,created_at
intent_000993,I'm not okay and I need help.,seek_support,general_chat,0.95,synthetic,ann_005,2024-09-25T21:03:22Z
intent_000994,I want to start with an assessment.,assessment_request,,0.95,synthetic,ann_002,2024-09-23T00:12:17Z
intent_000995,Can I book a session for Monday morning?,book_appointment,seek_support,0.98,synthetic,ann_005,2024-12-05T15:47:20Z
intent_000996,I'm exhausted emotionally and I need support.,seek_support,book_appointment,0.9,synthetic,ann_003,2024-10-04T13:07:48Z
intent_000997,"Main therapist se milna chahta hun, booking kaise hogi?",book_appointment,,0.94,synthetic,ann_002,2024-08-16T04:38:23Z
intent_000998,Main jeena nahi chahta.,crisis_emergency,seek_support,0.9,synthetic,ann_001,2024-09-24T19:26:47Z
intent_000999,I need to make an appointment as soon as possible.,book_appointment,seek_support,0.96,synthetic,ann_002,2025-03-05T01:05:21Z
intent_001000,I feel like I'm not good enough no matter what I do.,seek_support,,0.9,synthetic,ann_003,2024-09-04T08:10:50Z
intent_001001,The therapist cancelled without notice.,feedback_complaint,,0.93,synthetic,ann_004,2024-12-22T05:00:37Z
intent_001002,I'm here for the first time.,general_chat,,0.85,synthetic,ann_004,2024-09-01T06:59:10Z
intent_001003,I'm not getting the support I expected.,feedback_complaint,,0.9,synthetic,ann_001,2025-01-26T14:14:07Z
intent_001004,Can you give me the PHQ-9 now?,assessment_request,,0.9,synthetic,ann_005,2024-07-15T02:26:03Z
intent_001005,Just passing time and thought I'd chat.,general_chat,,0.85,synthetic,ann_002,2024-11-15T15:52:48Z
intent_001006,Can you explain what mindfulness is?,information_request,assessment_request,0.9,synthetic,ann_005,2024-07-02T20:03:00Z
intent_001007,I want to complete the full assessment battery.,assessment_request,,0.93,synthetic,ann_001,2024-06-11T22:20:56Z
intent_001008,Can you assess my current mental health?,assessment_request,,0.88,synthetic,ann_003,2025-01-09T17:36:01Z
intent_001009,The interface is very unintuitive.,feedback_complaint,,0.9,synthetic,ann_004,2024-06-10T16:11:51Z
intent_001010,I feel like nobody understands what I'm going through.,seek_support,,0.97,synthetic,ann_001,2024-08-02T10:59:46Z
intent_001011,I've been thinking that everyone would be better off without me.,crisis_emergency,,0.93,synthetic,ann_001,2025-03-03T08:02:25Z
intent_001012,I need to rebook my cancelled appointment.,book_appointment,seek_support,0.94,synthetic,ann_004,2024-11-26T06:10:08Z
intent_001013,I've been having a really hard time lately.,seek_support,,0.97,synthetic,ann_003,2024-07-15T17:27:34Z
intent_001014,This is a terrible experience.,feedback_complaint,,0.95,synthetic,ann_003,2025-02-17T22:43:34Z
intent_001015,What causes panic attacks?,information_request,,0.92,synthetic,ann_005,2024-12-29T09:42:37Z
intent_001016,I've been struggling with my mental health and I need help.,seek_support,general_chat,0.85,synthetic,ann_005,2024-10-27T13:34:16Z
intent_001017,What kind of support do you offer?,general_chat,,0.88,synthetic,ann_005,2024-07-10T23:23:51Z
intent_001018,I feel like I have nothing left to live for.,crisis_emergency,,0.9,synthetic,ann_004,2024-07-29T02:46:03Z
intent_001019,Let's do the PHQ-9 assessment.,assessment_request,seek_support,0.93,synthetic,ann_001,2025-03-21T00:55:05Z
intent_001020,What are the early warning signs of a mental health problem?,information_request,assessment_request,0.97,synthetic,ann_001,2025-02-28T04:41:38Z
intent_001021,Let's do the PHQ-9 assessment.,assessment_request,,0.97,synthetic,ann_005,2024-06-07T20:41:59Z
intent_001022,I want to take the PHQ-9 test.,assessment_request,seek_support,0.9,synthetic,ann_004,2024-07-29T10:44:37Z
intent_001023,I feel like I'm drowning in my own thoughts.,seek_support,,0.85,synthetic,ann_004,2024-06-01T15:45:49Z
intent_001024,I've been neglecting myself and I need help getting back on track.,seek_support,,0.85,synthetic,ann_005,2025-02-11T11:25:53Z
intent_001025,I feel disconnected from myself.,seek_support,,0.92,synthetic,ann_005,2024-12-24T01:08:53Z
intent_001026,I need someone to talk to about what I've been going through.,seek_support,,0.92,synthetic,ann_001,2025-03-08T13:39:52Z
intent_001027,I'm not ready to talk about anything deep yet.,general_chat,seek_support,0.88,synthetic,ann_005,2024-06-30T20:24:29Z
intent_001028,I'm not impressed with the service so far.,feedback_complaint,general_chat,0.95,synthetic,ann_004,2024-12-14T00:04:39Z
intent_001029,I'm not ready to talk about anything deep yet.,general_chat,,0.9,synthetic,ann_004,2025-01-24T02:08:16Z
intent_001030,I'm at the edge and I don't know what will happen.,crisis_emergency,seek_support,0.93,synthetic,ann_005,2024-11-16T05:18:36Z
intent_001031,How do antidepressants work?,information_request,,0.92,synthetic,ann_004,2024-10-20T00:56:29Z
intent_001032,What is somatic therapy?,information_request,,0.92,synthetic,ann_001,2024-07-04T23:45:14Z
intent_001033,Can we just chat for a bit?,general_chat,,0.85,synthetic,ann_002,2024-07-06T23:07:58Z
intent_001034,How does therapy actually help people?,information_request,seek_support,0.97,synthetic,ann_002,2024-07-09T18:51:12Z
intent_001035,Can I book a session for Monday morning?,book_appointment,,0.94,synthetic,ann_004,2024-10-21T02:47:00Z
intent_001036,I'm struggling with loneliness more than ever.,seek_support,,0.97,synthetic,ann_002,2025-02-11T20:56:02Z
intent_001037,I feel like there's a heavy fog over everything.,seek_support,,0.88,synthetic,ann_001,2025-03-25T03:47:01Z
intent_001038,What kind of support do you offer?,general_chat,,0.85,synthetic,ann_003,2024-12-06T06:17:32Z
intent_001039,Can we talk about something light today?,general_chat,,0.9,synthetic,ann_001,2024-09-14T10:32:21Z
intent_001040,I need someone to help me figure out what I'm going through.,seek_support,book_appointment,0.85,synthetic,ann_004,2024-08-24T23:44:50Z
intent_001041,What is attachment theory?,information_request,assessment_request,0.9,synthetic,ann_004,2024-10-07T05:55:04Z
intent_001042,"Hello, testing testing!",general_chat,seek_support,0.88,synthetic,ann_001,2024-11-26T09:37:26Z
intent_001043,"Therapist se milna hai, kaise book karein?",book_appointment,,0.9,synthetic,ann_002,2024-09-27T07:37:06Z
intent_001044,I've been struggling with my self-worth lately.,seek_support,,0.85,synthetic,ann_005,2024-11-06T10:44:55Z
intent_001045,How do I get started with booking a therapist?,book_appointment,,0.94,synthetic,ann_005,2024-12-06T00:53:08Z
intent_001046,"I'm not sure why I'm here, just exploring.",general_chat,,0.9,synthetic,ann_005,2024-09-10T03:30:21Z
intent_001047,I need to make an appointment for mental health support.,book_appointment,,0.94,synthetic,ann_005,2025-03-08T06:23:58Z
intent_001048,I'm disappointed with the quality of support.,feedback_complaint,,0.95,synthetic,ann_001,2024-10-01T12:15:45Z
intent_001049,I want to schedule a family therapy session.,book_appointment,seek_support,0.96,synthetic,ann_004,2024-07-25T01:14:36Z
intent_001050,How does breathing affect anxiety?,information_request,,0.9,synthetic,ann_003,2025-01-04T03:07:55Z
intent_001051,What is DBT therapy?,information_request,assessment_request,0.95,synthetic,ann_004,2025-01-25T10:34:26Z
intent_001052,I'd like to do the PCL-5 screening.,assessment_request,,0.93,synthetic,ann_004,2024-10-23T19:02:17Z
intent_001053,I want to take a mental wellness quiz.,assessment_request,information_request,0.9,synthetic,ann_003,2024-07-19T16:17:32Z
intent_001054,What would you recommend I try first?,general_chat,,0.9,synthetic,ann_003,2024-07-25T23:24:18Z
intent_001055,I've been neglecting myself and I need help getting back on track.,seek_support,,0.88,synthetic,ann_004,2024-12-27T03:56:05Z
intent_001056,The video call quality was terrible.,feedback_complaint,,0.95,synthetic,ann_001,2024-09-08T05:01:32Z
intent_001057,Can I start the mental health evaluation?,assessment_request,,0.88,synthetic,ann_003,2024-06-17T19:24:46Z
intent_001058,Can I get an appointment for Friday?,book_appointment,,0.96,synthetic,ann_002,2024-11-08T09:04:01Z
intent_001059,Good morning!,general_chat,,0.92,synthetic,ann_005,2025-03-12T23:38:50Z
intent_001060,Can I evaluate my burnout levels?,assessment_request,seek_support,0.9,synthetic,ann_004,2024-07-04T21:46:35Z
intent_001061,I feel so alone in all of this.,seek_support,book_appointment,0.97,synthetic,ann_003,2024-12-29T10:47:22Z
intent_001062,I need to talk about my pain.,seek_support,book_appointment,0.92,synthetic,ann_004,2025-01-31T13:50:19Z
intent_001063,Can I take a formal mental health assessment?,assessment_request,,0.93,synthetic,ann_004,2024-08-13T07:36:12Z
intent_001064,I can't sleep because my mind won't stop racing.,seek_support,,0.92,synthetic,ann_003,2024-12-15T04:27:29Z
intent_001065,"I want to see a therapist, how do I book?",book_appointment,,0.98,synthetic,ann_001,2025-01-18T19:44:24Z
intent_001066,I feel completely hopeless and suicidal.,crisis_emergency,,0.97,synthetic,ann_005,2024-10-24T05:05:44Z
intent_001067,Can I take the standard mental health screening?,assessment_request,information_request,0.95,synthetic,ann_001,2025-03-23T16:51:01Z
intent_001068,What is bipolar disorder?,information_request,seek_support,0.9,synthetic,ann_003,2024-11-08T04:05:19Z
intent_001069,Baat karte hain thodi der.,general_chat,,0.92,synthetic,ann_001,2024-09-14T21:19:17Z
intent_001070,I'd like to take the clinical screening tests.,assessment_request,information_request,0.88,synthetic,ann_005,2025-03-20T07:00:22Z
intent_001071,What is the DSM-5?,information_request,,0.92,synthetic,ann_005,2024-06-05T02:43:17Z
intent_001072,I want to make a formal complaint.,feedback_complaint,,0.85,synthetic,ann_003,2025-01-18T08:54:43Z
intent_001073,I'm scared of my own thoughts lately.,seek_support,,0.97,synthetic,ann_003,2024-07-13T01:51:31Z
intent_001074,There was a technical error during my session.,feedback_complaint,,0.95,synthetic,ann_005,2024-07-05T04:24:43Z
intent_001075,I've been struggling with my self-worth lately.,seek_support,,0.88,synthetic,ann_004,2024-08-22T09:06:01Z
intent_001076,I think I need some support right now.,seek_support,book_appointment,0.88,synthetic,ann_003,2024-12-31T07:05:53Z
intent_001077,I've been feeling really down and unmotivated.,seek_support,,0.88,synthetic,ann_004,2025-02-06T20:15:04Z
intent_001078,I feel like I need to escape permanently.,crisis_emergency,,0.93,synthetic,ann_004,2024-09-28T17:38:10Z
intent_001079,What services does Saathi AI offer?,information_request,,0.92,synthetic,ann_002,2024-06-17T15:00:12Z
intent_001080,This platform is too expensive for what it offers.,feedback_complaint,,0.93,synthetic,ann_002,2025-03-23T22:39:41Z
intent_001081,Is it possible to book a session today?,book_appointment,,0.94,synthetic,ann_001,2025-02-02T06:27:15Z
intent_001082,The therapist I was matched with wasn't right for me.,feedback_complaint,general_chat,0.88,synthetic,ann_005,2024-07-28T08:27:00Z
intent_001083,"Hello, how are you today?",general_chat,seek_support,0.88,synthetic,ann_004,2024-11-25T02:29:42Z
intent_001084,Can we do the GAD-7 today?,assessment_request,seek_support,0.95,synthetic,ann_001,2024-10-27T23:41:22Z
intent_001085,I've written a goodbye letter.,crisis_emergency,seek_support,0.97,synthetic,ann_003,2025-02-22T12:38:32Z
intent_001086,Can anxiety be cured?,information_request,,0.9,synthetic,ann_005,2024-11-15T20:34:14Z
intent_001087,I'm struggling with my anxiety more than ever.,seek_support,book_appointment,0.97,synthetic,ann_002,2024-12-11T13:11:46Z
intent_001088,How does therapy actually help people?,information_request,seek_support,0.97,synthetic,ann_004,2025-01-19T18:25:01Z
intent_001089,Sirf explore kar raha hun.,general_chat,,0.95,synthetic,ann_003,2024-11-28T13:31:14Z
intent_001090,I feel like I need to escape permanently.,crisis_emergency,,0.9,synthetic,ann_005,2024-07-08T02:50:32Z
intent_001091,Kya main apni anxiety test kar sakta hun?,assessment_request,,0.9,synthetic,ann_001,2024-07-29T05:44:58Z
intent_001092,I'm frustrated with the lack of response.,feedback_complaint,,0.95,synthetic,ann_005,2024-09-04T15:10:39Z
intent_001093,I've had a very bad experience with this platform.,feedback_complaint,,0.85,synthetic,ann_003,2024-08-05T17:34:24Z
intent_001094,I'm not satisfied with my recent session.,feedback_complaint,general_chat,0.95,synthetic,ann_004,2024-08-13T17:42:41Z
intent_001095,Can I get an appointment for Friday?,book_appointment,,0.98,synthetic,ann_004,2025-03-26T17:07:59Z
intent_001096,Can I complete the intake assessment?,assessment_request,information_request,0.88,synthetic,ann_005,2025-03-20T11:12:07Z
intent_001097,What is the DSM-5?,information_request,,0.97,synthetic,ann_001,2024-12-05T04:17:15Z
intent_001098,I'm having thoughts of self-harm right now.,crisis_emergency,,0.99,synthetic,ann_004,2024-12-25T23:21:21Z
intent_001099,This app is not working properly.,feedback_complaint,,0.88,synthetic,ann_002,2024-09-11T21:52:07Z
intent_001100,I've been feeling so much pain and need someone to talk to.,seek_support,,0.97,synthetic,ann_003,2024-06-05T21:55:35Z
intent_001101,I can't sleep because my mind won't stop racing.,seek_support,,0.88,synthetic,ann_002,2024-12-24T06:49:44Z
intent_001102,What is the cycle of trauma?,information_request,seek_support,0.95,synthetic,ann_002,2024-08-09T13:45:14Z
intent_001103,How do antidepressants work?,information_request,assessment_request,0.95,synthetic,ann_004,2024-12-04T00:48:03Z
intent_001104,How do I get started with booking a therapist?,book_appointment,,0.92,synthetic,ann_003,2025-03-27T11:51:54Z
intent_001105,I don't think I'll make it through the night.,crisis_emergency,,0.95,synthetic,ann_002,2024-07-29T05:26:32Z
intent_001106,I'd like to complete an assessment form.,assessment_request,,0.88,synthetic,ann_003,2024-09-22T06:30:23Z
intent_001107,Can I take the depression screening test?,assessment_request,seek_support,0.88,synthetic,ann_001,2024-12-06T01:34:57Z
intent_001108,I'm here for the first time.,general_chat,,0.9,synthetic,ann_003,2024-09-13T23:37:19Z
intent_001109,I need to schedule a follow-up appointment.,book_appointment,,0.92,synthetic,ann_005,2024-06-18T04:52:30Z
intent_001110,How does cognitive behavioral therapy work?,information_request,seek_support,0.95,synthetic,ann_003,2024-10-20T18:46:24Z
intent_001111,I feel worthless and like ending it all.,crisis_emergency,,0.9,synthetic,ann_005,2024-12-13T23:31:32Z
intent_001112,What is DBT therapy?,information_request,,0.9,synthetic,ann_001,2024-09-19T00:14:12Z
intent_001113,I wish there were more therapist options available.,feedback_complaint,,0.93,synthetic,ann_003,2025-03-09T07:53:22Z
intent_001114,Can I complete the intake assessment?,assessment_request,information_request,0.95,synthetic,ann_004,2024-11-19T20:26:22Z
intent_001115,This platform doesn't feel safe to use.,feedback_complaint,,0.95,synthetic,ann_005,2025-01-08T23:48:30Z
intent_001116,I'd like to assess my current state of mind.,assessment_request,seek_support,0.9,synthetic,ann_003,2024-09-19T10:37:57Z
intent_001117,I feel like I'm losing control of my life.,seek_support,book_appointment,0.92,synthetic,ann_003,2025-02-19T03:47:28Z
intent_001118,I can't stop thinking about killing myself.,crisis_emergency,seek_support,0.9,synthetic,ann_002,2024-10-23T15:38:30Z
intent_001119,I'm not okay and I need help.,seek_support,book_appointment,0.92,synthetic,ann_003,2025-02-14T09:25:23Z
intent_001120,I'm thinking about ending my life.,crisis_emergency,,0.9,synthetic,ann_004,2024-12-23T14:39:59Z
intent_001121,What is the difference between a psychologist and a psychiatrist?,information_request,seek_support,0.9,synthetic,ann_001,2024-12-17T19:52:20Z
intent_001122,I've had a very bad experience with this platform.,feedback_complaint,,0.93,synthetic,ann_002,2025-01-07T02:02:34Z
intent_001123,I feel worthless and like ending it all.,crisis_emergency,seek_support,0.9,synthetic,ann_004,2024-11-23T14:49:13Z
